cod_ibge,funcionarios_2015,funcionarios_estatutarios_2015
4316758,249,173
4316808,3416,2777
4316907,3989,2946
4316956,251,199
4316972,215,156
4317004,435,327
4317103,2890,1053
4317202,1598,1437
4317251,107,87
4317301,1646,978
4317400,1371,1124
4317509,1721,1278
4317558,135,84
4317608,1255,939
4317707,485,316
4317756,173,122
4317806,531,403
4317905,462,418
4317954,167,146
4318002,1826,1113
4318051,143,103
4318101,763,556
4318200,603,291
4318309,1813,996
4318408,631,419
4318424,198,133
4318432,147,101
4318440,108,93
4318457,180,130
4318465,145,93
4318481,183,138
4318499,171,136
4318507,915,801
4318606,282,228
4318614,135,110
4318622,226,179
4318705,4774,3628
4318804,1672,1533
4318903,1049,872
4319000,645,566
4319109,293,237
4319125,144,119
4319158,394,268
4319208,302,136
4319307,206,177
4319356,170,144
4319364,204,180
4319372,138,120
4319406,594,526
4319505,759,589
4319604,843,692
4319703,230,180
4319711,106,74
4319737,168,121
4319752,121,97
4319802,340,174
4319901,2452,1651
4320008,2849,1846
4320107,655,395
4320206,468,294
4320230,163,117
4320263,249,165
4320305,277,208
4320321,160,115
4320354,233,156
4320404,569,488
4320453,122,90
4320503,331,242
4320552,227,206
4320578,140,118
4320602,199,174
4320651,126,105
4320677,418,319
4320701,472,379
4320800,970,433
4320859,261,168
4320909,669,405
4321006,343,290
4321105,536,343
4321204,1660,1030
4321303,786,503
4321329,188,115
4321352,282,194
4321402,498,360
4321436,425,316
4321451,762,541
4321469,159,125
4321477,191,126
4321493,143,128
4321501,1175,714
4321600,1714,1337
4321626,135,94
4321634,141,116
4321667,253,173
4321709,931,678
4321808,638,488
4321832,185,163
4321857,217,118
4321907,754,474
4321956,275,205
4322004,1570,1040
4322103,216,174
4322152,248,179
4322186,147,124
4322202,819,611
4322251,273,211
4322301,251,189
4322327,298,173
4322343,129,118
4322350,129,69
4322376,177,113
4322400,3802,1580
4322509,1836,1529
4322525,219,117
4322533,335,306
4322541,204,166
4322558,200,160
4322608,1466,1078
4322707,828,643
4322806,673,494
4322855,89,66
4322905,211,163
4323002,3097,2689
4323101,229,189
4323200,216,142
4323309,167,117
4323358,154,113
4323408,168,132
4323457,222,178
4323507,177,118
4323606,124,90
4323705,179,118
4323754,201,106
4323770,165,6
4323804,1140,656
5000203,969,477
5000252,358,270
5000609,1477,955
5000708,824,426
5000807,508,388
5000856,518,353
5000906,638,281
5001003,785,683
5001102,2126,1090
5001243,714,253
5001508,386,252
5001904,808,493
5002001,574,466
5002100,848,693
5002159,676,454
5002209,899,622
5002308,843,762
5002407,889,598
5002605,666,444
5002704,15337,14383
5002803,413,265
5002902,825,687
5002951,1335,918
5003108,412,280
5003157,772,498
5003207,3899,2683
5003256,880,409
5003306,1149,730
5003454,499,308
5003488,660,427
5003504,331,252
5003702,6162,2949
5003751,376,246
5003801,887,475
5003900,184,153
5004007,380,295
5004106,437,155
5004304,686,484
5004403,540,298
5004502,680,395
5004601,972,628
5004700,1177,989
5004809,578,268
5004908,377,257
5005004,942,564
5005103,369,250
5005152,363,237
5005202,1016,672
5005251,555,260
5005400,1678,1026
5005608,1363,745
5005681,621,321
5005707,2312,1465
5005806,584,436
5006002,1362,803
5006200,1625,1392
5006259,374,182
5006275,309,147
5006309,1510,1317
5006358,771,383
5006408,434,331
5006606,3317,1888
5006903,670,588
5007109,1303,658
5007208,1250,753
5007307,401,255
5007406,879,478
5007505,309,259
5007554,501,385
5007695,936,626
5007703,376,304
5007802,457,198
5007901,2105,1292
5007935,721,414
5007950,571,315
5007976,452,318
5008008,814,506
5008305,4077,2123
5008404,246,92
5100102,157,109
5100201,810,777
5100250,1798,1059
5100300,809,673
5100359,308,263
5100409,474,349
5100508,332,252
5100607,568,373
5100805,344,254
5101001,253,214
5101209,219,173
5101258,457,389
5101308,271,182
5101407,971,589
5101605,300,196
5101704,1021,611
5101803,2172,1643
5101852,296,189
5101902,596,492
5102504,2151,1361
5102603,663,363
5102637,890,664
5102678,1161,622
5102686,502,419
5102694,245,204
5102702,720,473
5102793,426,275
5102850,221,172
5103007,753,429
5103056,408,285
5103106,359,289
5103205,991,622
5103254,1162,455
5103304,793,642
5103353,689,514
5103361,237,188
5103379,486,327
5103403,17873,9082
5103437,219,181
5103452,230,186
5103502,896,610
5103601,328,270
5103700,488,394
5103809,192,129
5103858,348,116
5103908,287,134
5103957,161,157
5104104,889,648
5104203,360,251
5104500,182,145
5104526,326,203
5104542,192,167
5104559,244,178
5104609,913,606
5104807,1102,618
5104906,238,163
5105002,388,281
5105101,1060,1033
5105150,1314,1010
5105176,372,254
5105200,398,283
5105234,239,171
5105259,1614,1300
5105309,231,174
5105507,844,775
5105580,509,442
5105606,652,454
5105622,632,481
5105903,520,401
5106000,213,158
5106109,475,345
5106158,504,300
5106174,252,127
5106182,354,307
5106190,199,169
5106208,227,169
5106216,559,443
5106224,1386,1151
5106232,624,479
5106240,687,365
5106257,560,500
5106265,344,200
5106273,209,191
5106281,333,240
5106299,532,364
5106307,760,478
5106315,195,146
5106372,619,361
5106422,1142,762
5106455,223,150
5106505,1053,719
5106653,250,198
5106703,164,55
5106752,996,833
5106778,264,185
5106802,318,239
5106828,463,277
5106851,220,146
5107008,656,365
5107040,2189,1530
5107065,755,398
5107107,444,366
5107156,216,173
5107180,382,145
5107198,206,184
5107206,228,208
5107248,235,179
5107263,128,112
5107297,183,132
5107305,504,456
5107354,304,254
5107404,228,167
5107578,359,236
5107602,5790,1972
5107701,547,370
5107743,215,163
5107750,278,244
5107768,267,120
5107776,354,217
5107792,305,187
5107800,695,339
5107859,457,285
5107875,1106,924
5107883,163,155
5107909,3671,2863
5107925,2228,1403
5107941,449,309
5107958,2101,1495
5108006,450,324
5108055,487,401
5108105,174,89
5108204,257,165
5108303,230,173
5108352,215,163
5108402,6699,3737
5108501,365,278
5108600,601,431
5108808,216,180
5108857,227,128
5108907,298,254
5108956,348,248
5200050,530,290
5200100,541,407
5200134,800,705
5200159,86,30
5200175,308,183
5200209,278,115
5200258,3892,2345
5200308,885,722
5200506,226,120
5200555,597,207
5200605,423,324
5200803,405,274
5200829,209,163
5200852,231,164
5200902,200,175
5201108,8067,7068
5201207,214,140
5201306,861,542
5201405,10765,6858
5201454,238,188
5201504,369,175
5201603,161,125
5201702,761,210
5201801,418,220
5202155,365,131
5202353,252,122
5202502,430,121
5202601,202,147
5202809,210,120
5203104,225,120
5203203,720,570
5203302,1121,736
5203401,338,232
5203500,932,680
5203559,391,246
5203575,250,171
5203609,177,65
5203807,307,148
5203906,483,308
5203939,156,116
5203962,269,202
5204003,347,280
5204102,435,301
5204201,143,123
5204250,542,434
5204300,571,395
5204409,550,436
5204508,2961,1719
5204557,230,180
5204607,221,152
5204656,285,214
5204706,539,433
5204805,380,264
5204854,397,324
5204904,818,667
5204953,364,253
5205000,400,340
5205059,289,222
5205109,861,448
5205208,313,201
5205307,637,463
5205406,788,453
5205455,310,249
5205471,514,307
5205497,1764,1142
5205513,827,617
5205521,249,140
5205703,178,147
5205802,393,257
5205901,712,573
5206206,1823,1316
5206305,242,140
5206404,584,423
5206503,251,200
5206602,225,129
5206701,274,144
5206800,220,99
5206909,306,96
5207105,197,147
5207253,419,257
5207352,405,368
5207402,533,387
5207501,245,156
5207535,433,273
5207600,307,138
5207808,347,217
5207907,707,631
5208004,2737,2292
5208103,239,145
5208152,254,165
5208301,285,168
5208400,399,276
5208509,202,112
5208608,2063,1497
5208707,32001,26291
5208806,1062,900
5208905,945,459
5209101,1419,1171
5209150,345,222
5209200,626,300
5209291,220,154
5209408,239,175
5209457,221,71
5209606,220,145
5209705,801,513
5209804,293,133
5209903,489,394
5209937,321,256
5209952,685,509
5210000,1603,1178
5210109,1463,851
5210158,243,145
5210208,903,742
5210307,200,71
5210406,1279,662
5210562,231,169
5210604,259,125
5210802,301,250
5210901,564,398
5211008,296,148
5211206,840,557
5211305,418,236
5211404,320,185
5211503,3993,3312
5211602,229,157
5211701,426,343
5211800,1250,803
5211909,3889,2200
5212006,216,193
5212055,168,112
5212105,368,295
5212204,676,618
5212253,125,97
5212303,355,256
5212501,5519,3757
5212600,205,117
5212709,320,237
5212808,490,380
5212907,217,116
5212956,374,237
5213004,411,188
5213053,235,76
5213087,1527,939
5213103,1672,1408
5213400,202,168
5213509,271,225
5213707,NA,NA
5213756,516,235
5213772,350,208
5213806,1709,1156
5213855,261,72
5213905,272,145
5214002,679,352
5214051,312,161
5214101,199,177
5214408,283,190
5214507,1281,876
5214606,1429,1199
5214705,335,209
5214804,152,104
5214838,565,439
5214861,222,121
5214879,182,121
5214903,246,117
5215009,325,189
5215207,244,121
5215231,2095,1410
5215256,379,276
5215306,600,458
5215405,311,212
5215504,286,137
5215603,1104,729
5215652,149,116
5215702,786,489
5215801,206,168
5215900,257,133
5216007,156,98
5216304,409,285
5216403,502,307
5216452,325,240
5216809,379,302
5216908,269,147
5217104,1029,759
5217203,359,293
5217302,794,530
5217401,985,779
5217609,3160,2631
5217708,650,544
5218003,1649,1392
5218052,301,168
5218102,234,188
5218300,800,753
5218391,244,124
5218508,1899,1497
5218607,448,297
5218706,218,141
5218789,452,376
5218805,5809,3643
5218904,731,534
5219001,252,235
5219100,297,172
5219209,286,208
5219258,296,209
5219308,1403,710
5219357,300,210
5219407,208,154
5219456,229,123
5219506,208,152
5219605,244,169
5219704,472,320
5219712,346,167
5219738,315,255
5219753,1871,1636
5219803,486,406
5219902,270,228
5220009,510,389
5220058,197,109
5220108,1027,870
5220157,337,229
5220207,691,593
5220264,309,214
5220280,205,112
5220405,1135,649
5220454,5083,3157
5220504,421,208
5220603,773,570
5220686,295,204
5220702,219,154
5221007,238,165
5221080,265,134
5221197,256,169
5221304,313,189
5221403,2902,1324
5221452,222,147
5221502,243,166
5221551,336,242
5221577,221,150
5221601,1099,888
5221700,503,208
5221809,249,196
5221858,4083,2059
5221908,129,117
5222005,567,458
5222054,507,366
5222203,342,281
5222302,315,142
5300108,130539,114047
